t,s,h,p_you,p_opp,WinProb,BestAction
3,-46,1,0,1,0.0,NP
3,-46,1,1,0,0.0,NP
3,-46,1,1,1,0.0,NP
3,-45,0,0,0,0.0,NP
3,-45,0,0,1,0.0,NP
3,-45,0,1,0,0.0,NP
3,-45,0,1,1,0.0,NP
3,-45,1,0,0,0.0,NP
3,-45,1,0,1,0.0,NP
3,-45,1,1,0,0.0,NP
3,-45,1,1,1,0.0,NP
3,-44,0,0,0,0.0,NP
3,-44,0,0,1,0.0,NP
3,-44,0,1,0,0.0,NP
3,-44,0,1,1,0.0,NP
3,-44,1,0,0,0.0,NP
3,-44,1,0,1,0.0,NP
3,-44,1,1,0,0.0,NP
3,-44,1,1,1,0.0,NP
3,-43,0,0,0,0.0,NP
3,-43,0,0,1,0.0,NP
3,-43,0,1,0,0.0,NP
3,-43,0,1,1,0.0,NP
3,-43,1,0,0,0.0,NP
3,-43,1,0,1,0.0,NP
3,-43,1,1,0,0.0,NP
3,-43,1,1,1,0.0,NP
3,-42,0,0,0,0.0,NP
3,-42,0,0,1,0.0,NP
3,-42,0,1,0,0.0,NP
3,-42,0,1,1,0.0,NP
3,-42,1,0,0,0.0,NP
3,-42,1,0,1,0.0,NP
3,-42,1,1,0,0.0,NP
3,-42,1,1,1,0.0,NP
3,-41,0,0,0,0.0,NP
3,-41,0,0,1,0.0,NP
3,-41,0,1,0,0.0,NP
3,-41,0,1,1,0.0,NP
3,-41,1,0,0,0.0,NP
3,-41,1,0,1,0.0,NP
3,-41,1,1,0,0.0,NP
3,-41,1,1,1,0.0,NP
3,-40,0,0,0,0.0,NP
3,-40,0,0,1,0.0,NP
3,-40,0,1,0,0.0,NP
3,-40,0,1,1,0.0,NP
3,-40,1,0,0,0.0,NP
3,-40,1,0,1,0.0,NP
3,-40,1,1,0,0.0,NP
3,-40,1,1,1,0.0,NP
3,-39,0,0,0,0.0,NP
3,-39,0,0,1,0.0,NP
3,-39,0,1,0,0.0,NP
3,-39,0,1,1,0.0,NP
3,-39,1,0,0,0.0,NP
3,-39,1,0,1,0.0,NP
3,-39,1,1,0,0.0,NP
3,-39,1,1,1,0.0,NP
3,-38,0,0,0,0.0,NP
3,-38,0,0,1,0.0,NP
3,-38,0,1,0,0.0,NP
3,-38,0,1,1,0.0,NP
3,-38,1,0,0,0.0,NP
3,-38,1,0,1,0.0,NP
3,-38,1,1,0,0.0,NP
3,-38,1,1,1,0.0,NP
3,-37,0,0,0,0.0,NP
3,-37,0,0,1,0.0,NP
3,-37,0,1,0,0.0,NP
3,-37,0,1,1,0.0,NP
3,-37,1,0,0,0.0,NP
3,-37,1,0,1,0.0,NP
3,-37,1,1,0,0.0,NP
3,-37,1,1,1,0.0,NP
3,-36,0,0,0,0.0,NP
3,-36,0,0,1,0.0,NP
3,-36,0,1,0,0.0,NP
3,-36,0,1,1,0.0,NP
3,-36,1,0,0,0.0,NP
3,-36,1,0,1,0.0,NP
3,-36,1,1,0,0.0,NP
3,-36,1,1,1,0.0,NP
3,-35,0,0,0,0.0,NP
3,-35,0,0,1,0.0,NP
3,-35,0,1,0,0.0,NP
3,-35,0,1,1,0.0,NP
3,-35,1,0,0,0.0,NP
3,-35,1,0,1,0.0,NP
3,-35,1,1,0,0.0,NP
3,-35,1,1,1,0.0,NP
3,-34,0,0,0,0.0,NP
3,-34,0,0,1,0.0,NP
3,-34,0,1,0,0.0,NP
3,-34,0,1,1,0.0,NP
3,-34,1,0,0,0.0,NP
3,-34,1,0,1,0.0,NP
3,-34,1,1,0,0.0,NP
3,-34,1,1,1,0.0,NP
3,-33,0,0,0,0.0,NP
3,-33,0,0,1,0.0,NP
3,-33,0,1,0,0.0,NP
3,-33,0,1,1,0.0,NP
3,-33,1,0,0,0.0,NP
3,-33,1,0,1,0.0,NP
3,-33,1,1,0,0.0,NP
3,-33,1,1,1,0.0,NP
3,-32,0,0,0,0.0,NP
3,-32,0,0,1,0.0,NP
3,-32,0,1,0,0.0,NP
3,-32,0,1,1,0.0,NP
3,-32,1,0,0,0.0,NP
3,-32,1,0,1,0.0,NP
3,-32,1,1,0,0.0,NP
3,-32,1,1,1,0.0,NP
3,-31,0,0,0,0.0,NP
3,-31,0,0,1,0.0,NP
3,-31,0,1,0,0.0,NP
3,-31,0,1,1,0.0,NP
3,-31,1,0,0,0.0,NP
3,-31,1,0,1,0.0,NP
3,-31,1,1,0,0.0,NP
3,-31,1,1,1,0.0,NP
3,-30,0,0,0,0.0,NP
3,-30,0,0,1,0.0,NP
3,-30,0,1,0,0.0,NP
3,-30,0,1,1,0.0,NP
3,-30,1,0,0,0.0,NP
3,-30,1,0,1,0.0,NP
3,-30,1,1,0,0.0,NP
3,-30,1,1,1,0.0,NP
3,-29,0,0,0,0.0,NP
3,-29,0,0,1,0.0,NP
3,-29,0,1,0,0.0,NP
3,-29,0,1,1,0.0,NP
3,-29,1,0,0,0.0,NP
3,-29,1,0,1,0.0,NP
3,-29,1,1,0,0.0,NP
3,-29,1,1,1,0.0,NP
3,-28,0,0,0,0.0,NP
3,-28,0,0,1,0.0,NP
3,-28,0,1,0,0.0,NP
3,-28,0,1,1,0.0,NP
3,-28,1,0,0,0.0,NP
3,-28,1,0,1,0.0,NP
3,-28,1,1,0,0.0,NP
3,-28,1,1,1,0.0,NP
3,-27,0,0,0,0.0,NP
3,-27,0,0,1,0.0,NP
3,-27,0,1,0,0.0,NP
3,-27,0,1,1,0.0,NP
3,-27,1,0,0,0.0,NP
3,-27,1,0,1,0.0,NP
3,-27,1,1,0,0.0,NP
3,-27,1,1,1,0.0,NP
3,-26,0,0,0,0.0,NP
3,-26,0,0,1,0.0,NP
3,-26,0,1,0,0.0,NP
3,-26,0,1,1,0.0,NP
3,-26,1,0,0,0.0,NP
3,-26,1,0,1,0.0,NP
3,-26,1,1,0,0.0,NP
3,-26,1,1,1,0.0,NP
3,-25,0,0,0,0.0,NP
3,-25,0,0,1,0.0,NP
3,-25,0,1,0,0.0,NP
3,-25,0,1,1,0.0,NP
3,-25,1,0,0,0.0,NP
3,-25,1,0,1,0.0,NP
3,-25,1,1,0,0.0,NP
3,-25,1,1,1,0.0,NP
3,-24,0,0,0,0.0,NP
3,-24,0,0,1,0.0,NP
3,-24,0,1,0,0.0,NP
3,-24,0,1,1,0.0,NP
3,-24,1,0,0,0.0,NP
3,-24,1,0,1,0.0,NP
3,-24,1,1,0,0.0,NP
3,-24,1,1,1,0.0,NP
3,-23,0,0,0,0.0,NP
3,-23,0,0,1,0.0,NP
3,-23,0,1,0,0.0,NP
3,-23,0,1,1,0.0,NP
3,-23,1,0,0,0.0,NP
3,-23,1,0,1,0.0,NP
3,-23,1,1,0,0.0,NP
3,-23,1,1,1,0.0,NP
3,-22,0,0,0,0.0,NP
3,-22,0,0,1,0.0,NP
3,-22,0,1,0,0.0,NP
3,-22,0,1,1,0.0,NP
3,-22,1,0,0,0.0,NP
3,-22,1,0,1,0.0,NP
3,-22,1,1,0,0.0,NP
3,-22,1,1,1,0.0,NP
3,-21,0,0,0,0.0,NP
3,-21,0,0,1,0.0,NP
3,-21,0,1,0,0.0,NP
3,-21,0,1,1,0.0,NP
3,-21,1,0,0,0.0,NP
3,-21,1,0,1,0.0,NP
3,-21,1,1,0,0.0,NP
3,-21,1,1,1,0.0,NP
3,-20,0,0,0,0.0,NP
3,-20,0,0,1,0.0,NP
3,-20,0,1,0,0.0,NP
3,-20,0,1,1,0.0,NP
3,-20,1,0,0,0.0,NP
3,-20,1,0,1,0.0,NP
3,-20,1,1,0,0.0,NP
3,-20,1,1,1,0.0,NP
3,-19,0,0,0,0.0,NP
3,-19,0,0,1,0.0,NP
3,-19,0,1,0,0.0,NP
3,-19,0,1,1,0.0,NP
3,-19,1,0,0,0.0,NP
3,-19,1,0,1,0.0,NP
3,-19,1,1,0,0.0,NP
3,-19,1,1,1,0.0,NP
3,-18,0,0,0,0.0,NP
3,-18,0,0,1,0.0,NP
3,-18,0,1,0,0.0,NP
3,-18,0,1,1,0.0,NP
3,-18,1,0,0,0.0,NP
3,-18,1,0,1,0.0,NP
3,-18,1,1,0,0.0,NP
3,-18,1,1,1,0.0,NP
3,-17,0,0,0,0.0,NP
3,-17,0,0,1,0.0,NP
3,-17,0,1,0,0.0,NP
3,-17,0,1,1,0.0,NP
3,-17,1,0,0,0.0,NP
3,-17,1,0,1,0.0,NP
3,-17,1,1,0,0.0,NP
3,-17,1,1,1,0.0,NP
3,-16,0,0,0,0.0,NP
3,-16,0,0,1,0.0,NP
3,-16,0,1,0,0.0,NP
3,-16,0,1,1,0.0,NP
3,-16,1,0,0,0.0,NP
3,-16,1,0,1,0.0,NP
3,-16,1,1,0,0.0,PP
3,-16,1,1,1,0.0,NP
3,-15,0,0,0,0.0,NP
3,-15,0,0,1,0.0,NP
3,-15,0,1,0,0.0,NP
3,-15,0,1,1,0.0,NP
3,-15,1,0,0,0.0,NP
3,-15,1,0,1,0.0,NP
3,-15,1,1,0,0.0,PP
3,-15,1,1,1,0.0,PP
3,-14,0,0,0,0.0,NP
3,-14,0,0,1,0.0,NP
3,-14,0,1,0,0.0,NP
3,-14,0,1,1,0.0,NP
3,-14,1,0,0,0.0,NP
3,-14,1,0,1,0.0,NP
3,-14,1,1,0,0.0,PP
3,-14,1,1,1,0.0,PP
3,-13,0,0,0,0.0,NP
3,-13,0,0,1,0.0,NP
3,-13,0,1,0,0.0,NP
3,-13,0,1,1,0.0,NP
3,-13,1,0,0,0.0,NP
3,-13,1,0,1,0.0,NP
3,-13,1,1,0,0.0,PP
3,-13,1,1,1,0.0,PP
3,-12,0,0,0,0.0,NP
3,-12,0,0,1,0.0,NP
3,-12,0,1,0,0.0,NP
3,-12,0,1,1,0.0,NP
3,-12,1,0,0,0.0,NP
3,-12,1,0,1,0.0,NP
3,-12,1,1,0,0.0,PP
3,-12,1,1,1,0.0,PP
3,-11,0,0,0,0.0,NP
3,-11,0,0,1,0.0,NP
3,-11,0,1,0,0.0,NP
3,-11,0,1,1,0.0,NP
3,-11,1,0,0,0.0,NP
3,-11,1,0,1,0.0,NP
3,-11,1,1,0,0.0,PP
3,-11,1,1,1,0.0,PP
3,-10,0,0,0,0.0,NP
3,-10,0,0,1,0.0,NP
3,-10,0,1,0,0.0,NP
3,-10,0,1,1,0.0,NP
3,-10,1,0,0,0.0,NP
3,-10,1,0,1,0.0,NP
3,-10,1,1,0,0.0,PP
3,-10,1,1,1,0.0,PP
3,-9,0,0,0,0.0,NP
3,-9,0,0,1,0.0,NP
3,-9,0,1,0,0.0,NP
3,-9,0,1,1,0.0,NP
3,-9,1,0,0,0.0,NP
3,-9,1,0,1,0.0,NP
3,-9,1,1,0,0.001,PP
3,-9,1,1,1,0.0,PP
3,-8,0,0,0,0.0,NP
3,-8,0,0,1,0.0,NP
3,-8,0,1,0,0.0,NP
3,-8,0,1,1,0.0,PP
3,-8,1,0,0,0.001,NP
3,-8,1,0,1,0.001,NP
3,-8,1,1,0,0.002,PP
3,-8,1,1,1,0.002,PP
3,-7,0,0,0,0.001,NP
3,-7,0,0,1,0.001,NP
3,-7,0,1,0,0.001,NP
3,-7,0,1,1,0.001,PP
3,-7,1,0,0,0.005,NP
3,-7,1,0,1,0.003,NP
3,-7,1,1,0,0.007,PP
3,-7,1,1,1,0.005,PP
3,-6,0,0,0,0.004,NP
3,-6,0,0,1,0.003,NP
3,-6,0,1,0,0.005,NP
3,-6,0,1,1,0.003,PP
3,-6,1,0,0,0.014,NP
3,-6,1,0,1,0.01,NP
3,-6,1,1,0,0.02,PP
3,-6,1,1,1,0.015,PP
3,-5,0,0,0,0.012,NP
3,-5,0,0,1,0.009,NP
3,-5,0,1,0,0.015,NP
3,-5,0,1,1,0.011,NP
3,-5,1,0,0,0.036,NP
3,-5,1,0,1,0.027,NP
3,-5,1,1,0,0.049,PP
3,-5,1,1,1,0.038,PP
3,-4,0,0,0,0.033,NP
3,-4,0,0,1,0.024,PP
3,-4,0,1,0,0.039,NP
3,-4,0,1,1,0.03,PP
3,-4,1,0,0,0.081,NP
3,-4,1,0,1,0.064,NP
3,-4,1,1,0,0.105,PP
3,-4,1,1,1,0.084,PP
3,-3,0,0,0,0.076,NP
3,-3,0,0,1,0.058,PP
3,-3,0,1,0,0.093,NP
3,-3,0,1,1,0.073,PP
3,-3,1,0,0,0.16,NP
3,-3,1,0,1,0.13,NP
3,-3,1,1,0,0.2,PP
3,-3,1,1,1,0.165,PP
3,-2,0,0,0,0.151,NP
3,-2,0,0,1,0.119,PP
3,-2,0,1,0,0.186,NP
3,-2,0,1,1,0.149,PP
3,-2,1,0,0,0.278,NP
3,-2,1,0,1,0.235,NP
3,-2,1,1,0,0.336,PP
3,-2,1,1,1,0.289,PP
3,-1,0,0,0,0.27,NP
3,-1,0,0,1,0.22,PP
3,-1,0,1,0,0.319,NP
3,-1,0,1,1,0.264,PP
3,-1,1,0,0,0.436,NP
3,-1,1,0,1,0.38,NP
3,-1,1,1,0,0.501,PP
3,-1,1,1,1,0.446,PP
3,0,0,0,0,0.409,NP
3,0,0,0,1,0.347,PP
3,0,0,1,0,0.467,NP
3,0,0,1,1,0.401,PP
3,0,1,0,0,0.591,NP
3,0,1,0,1,0.533,NP
3,0,1,1,0,0.653,PP
3,0,1,1,1,0.599,PP
3,1,0,0,0,0.564,NP
3,1,0,0,1,0.499,PP
3,1,0,1,0,0.62,NP
3,1,0,1,1,0.554,PP
3,1,1,0,0,0.73,NP
3,1,1,0,1,0.681,NP
3,1,1,1,0,0.78,PP
3,1,1,1,1,0.736,PP
3,2,0,0,0,0.722,NP
3,2,0,0,1,0.664,PP
3,2,0,1,0,0.765,NP
3,2,0,1,1,0.711,PP
3,2,1,0,0,0.849,NP
3,2,1,0,1,0.814,NP
3,2,1,1,0,0.881,PP
3,2,1,1,1,0.851,PP
3,3,0,0,0,0.84,NP
3,3,0,0,1,0.8,PP
3,3,0,1,0,0.87,NP
3,3,0,1,1,0.835,PP
3,3,1,0,0,0.924,NP
3,3,1,0,1,0.907,NP
3,3,1,1,0,0.942,PP
3,3,1,1,1,0.927,PP
3,4,0,0,0,0.919,NP
3,4,0,0,1,0.895,PP
3,4,0,1,0,0.936,NP
3,4,0,1,1,0.916,PP
3,4,1,0,0,0.967,NP
3,4,1,0,1,0.961,NP
3,4,1,1,0,0.976,PP
3,4,1,1,1,0.97,PP
3,5,0,0,0,0.964,NP
3,5,0,0,1,0.951,PP
3,5,0,1,0,0.973,NP
3,5,0,1,1,0.962,PP
3,5,1,0,0,0.988,NP
3,5,1,0,1,0.985,NP
3,5,1,1,0,0.991,NP
3,5,1,1,1,0.989,NP
3,6,0,0,0,0.986,NP
3,6,0,0,1,0.98,PP
3,6,0,1,0,0.99,NP
3,6,0,1,1,0.985,PP
3,6,1,0,0,0.996,NP
3,6,1,0,1,0.995,NP
3,6,1,1,0,0.997,NP
3,6,1,1,1,0.997,PP
3,7,0,0,0,0.995,NP
3,7,0,0,1,0.993,PP
3,7,0,1,0,0.997,NP
3,7,0,1,1,0.995,PP
3,7,1,0,0,0.999,NP
3,7,1,0,1,0.999,NP
3,7,1,1,0,0.999,PP
3,7,1,1,1,0.999,NP
3,8,0,0,0,0.999,NP
3,8,0,0,1,0.998,PP
3,8,0,1,0,0.999,NP
3,8,0,1,1,0.998,PP
3,8,1,0,0,1.0,NP
3,8,1,0,1,1.0,NP
3,8,1,1,0,1.0,NP
3,8,1,1,1,1.0,PP
3,9,0,0,0,1.0,NP
3,9,0,0,1,0.999,PP
3,9,0,1,0,1.0,NP
3,9,0,1,1,1.0,PP
3,9,1,0,0,1.0,NP
3,9,1,0,1,1.0,NP
3,9,1,1,0,1.0,NP
3,9,1,1,1,1.0,NP
3,10,0,0,0,1.0,NP
3,10,0,0,1,1.0,PP
3,10,0,1,0,1.0,NP
3,10,0,1,1,1.0,PP
3,10,1,0,0,1.0,NP
3,10,1,0,1,1.0,NP
3,10,1,1,0,1.0,NP
3,10,1,1,1,1.0,PP
3,11,0,0,0,1.0,NP
3,11,0,0,1,1.0,PP
3,11,0,1,0,1.0,NP
3,11,0,1,1,1.0,PP
3,11,1,0,0,1.0,NP
3,11,1,0,1,1.0,NP
3,11,1,1,0,1.0,NP
3,11,1,1,1,1.0,NP
3,12,0,0,0,1.0,NP
3,12,0,0,1,1.0,PP
3,12,0,1,0,1.0,NP
3,12,0,1,1,1.0,PP
3,12,1,0,0,1.0,NP
3,12,1,0,1,1.0,NP
3,12,1,1,0,1.0,NP
3,12,1,1,1,1.0,NP
3,13,0,0,0,1.0,NP
3,13,0,0,1,1.0,PP
3,13,0,1,0,1.0,NP
3,13,0,1,1,1.0,PP
3,13,1,0,0,1.0,NP
3,13,1,0,1,1.0,NP
3,13,1,1,0,1.0,NP
3,13,1,1,1,1.0,NP
3,14,0,0,0,1.0,NP
3,14,0,0,1,1.0,PP
3,14,0,1,0,1.0,NP
3,14,0,1,1,1.0,PP
3,14,1,0,0,1.0,NP
3,14,1,0,1,1.0,NP
3,14,1,1,0,1.0,PP
3,14,1,1,1,1.0,PP
3,15,0,0,0,1.0,NP
3,15,0,0,1,1.0,PP
3,15,0,1,0,1.0,NP
3,15,0,1,1,1.0,PP
3,15,1,0,0,1.0,NP
3,15,1,0,1,1.0,NP
3,15,1,1,0,1.0,NP
3,15,1,1,1,1.0,NP
3,16,0,0,0,1.0,NP
3,16,0,0,1,1.0,PP
3,16,0,1,0,1.0,NP
3,16,0,1,1,1.0,NP
3,16,1,0,0,1.0,NP
3,16,1,0,1,1.0,NP
3,16,1,1,0,1.0,NP
3,16,1,1,1,1.0,NP
3,17,0,0,0,1.0,NP
3,17,0,0,1,1.0,NP
3,17,0,1,0,1.0,NP
3,17,0,1,1,1.0,NP
3,17,1,0,0,1.0,NP
3,17,1,0,1,1.0,NP
3,17,1,1,0,1.0,NP
3,17,1,1,1,1.0,NP
3,18,0,0,0,1.0,NP
3,18,0,0,1,1.0,NP
3,18,0,1,0,1.0,NP
3,18,0,1,1,1.0,NP
3,18,1,0,0,1.0,NP
3,18,1,0,1,1.0,NP
3,18,1,1,0,1.0,NP
3,18,1,1,1,1.0,NP
3,19,0,0,0,1.0,NP
3,19,0,0,1,1.0,NP
3,19,0,1,0,1.0,NP
3,19,0,1,1,1.0,NP
3,19,1,0,0,1.0,NP
3,19,1,0,1,1.0,NP
3,19,1,1,0,1.0,NP
3,19,1,1,1,1.0,NP
3,20,0,0,0,1.0,NP
3,20,0,0,1,1.0,NP
3,20,0,1,0,1.0,NP
3,20,0,1,1,1.0,NP
3,20,1,0,0,1.0,NP
3,20,1,0,1,1.0,NP
3,20,1,1,0,1.0,NP
3,20,1,1,1,1.0,NP
3,21,0,0,0,1.0,NP
3,21,0,0,1,1.0,NP
3,21,0,1,0,1.0,NP
3,21,0,1,1,1.0,NP
3,21,1,0,0,1.0,NP
3,21,1,0,1,1.0,NP
3,21,1,1,0,1.0,NP
3,21,1,1,1,1.0,NP
3,22,0,0,0,1.0,NP
3,22,0,0,1,1.0,NP
3,22,0,1,0,1.0,NP
3,22,0,1,1,1.0,NP
3,22,1,0,0,1.0,NP
3,22,1,0,1,1.0,NP
3,22,1,1,0,1.0,NP
3,22,1,1,1,1.0,NP
3,23,0,0,0,1.0,NP
3,23,0,0,1,1.0,NP
3,23,0,1,0,1.0,NP
3,23,0,1,1,1.0,NP
3,23,1,0,0,1.0,NP
3,23,1,0,1,1.0,NP
3,23,1,1,0,1.0,NP
3,23,1,1,1,1.0,NP
3,24,0,0,0,1.0,NP
3,24,0,0,1,1.0,NP
3,24,0,1,0,1.0,NP
3,24,0,1,1,1.0,NP
3,24,1,0,0,1.0,NP
3,24,1,0,1,1.0,NP
3,24,1,1,0,1.0,NP
3,24,1,1,1,1.0,NP
3,25,0,0,0,1.0,NP
3,25,0,0,1,1.0,NP
3,25,0,1,0,1.0,NP
3,25,0,1,1,1.0,NP
3,25,1,0,0,1.0,NP
3,25,1,0,1,1.0,NP
3,25,1,1,0,1.0,NP
3,25,1,1,1,1.0,NP
3,26,0,0,0,1.0,NP
3,26,0,0,1,1.0,NP
3,26,0,1,0,1.0,NP
3,26,0,1,1,1.0,NP
3,26,1,0,0,1.0,NP
3,26,1,0,1,1.0,NP
3,26,1,1,0,1.0,NP
3,26,1,1,1,1.0,NP
3,27,0,0,0,1.0,NP
3,27,0,0,1,1.0,NP
3,27,0,1,0,1.0,NP
3,27,0,1,1,1.0,NP
3,27,1,0,0,1.0,NP
3,27,1,0,1,1.0,NP
3,27,1,1,0,1.0,NP
3,27,1,1,1,1.0,NP
3,28,0,0,0,1.0,NP
3,28,0,0,1,1.0,NP
3,28,0,1,0,1.0,NP
3,28,0,1,1,1.0,NP
3,28,1,0,0,1.0,NP
3,28,1,0,1,1.0,NP
3,28,1,1,0,1.0,NP
3,28,1,1,1,1.0,NP
3,29,0,0,0,1.0,NP
3,29,0,0,1,1.0,NP
3,29,0,1,0,1.0,NP
3,29,0,1,1,1.0,NP
3,29,1,0,0,1.0,NP
3,29,1,0,1,1.0,NP
3,29,1,1,0,1.0,NP
3,29,1,1,1,1.0,NP
3,30,0,0,0,1.0,NP
3,30,0,0,1,1.0,NP
3,30,0,1,0,1.0,NP
3,30,0,1,1,1.0,NP
3,30,1,0,0,1.0,NP
3,30,1,0,1,1.0,NP
3,30,1,1,0,1.0,NP
3,30,1,1,1,1.0,NP
3,31,0,0,0,1.0,NP
3,31,0,0,1,1.0,NP
3,31,0,1,0,1.0,NP
3,31,0,1,1,1.0,NP
3,31,1,0,0,1.0,NP
3,31,1,0,1,1.0,NP
3,31,1,1,0,1.0,NP
3,31,1,1,1,1.0,NP
3,32,0,0,0,1.0,NP
3,32,0,0,1,1.0,NP
3,32,0,1,0,1.0,NP
3,32,0,1,1,1.0,NP
3,32,1,0,0,1.0,NP
3,32,1,0,1,1.0,NP
3,32,1,1,0,1.0,NP
3,32,1,1,1,1.0,NP
3,33,0,0,0,1.0,NP
3,33,0,0,1,1.0,NP
3,33,0,1,0,1.0,NP
3,33,0,1,1,1.0,NP
3,33,1,0,0,1.0,NP
3,33,1,0,1,1.0,NP
3,33,1,1,0,1.0,NP
3,33,1,1,1,1.0,NP
3,34,0,0,0,1.0,NP
3,34,0,0,1,1.0,NP
3,34,0,1,0,1.0,NP
3,34,0,1,1,1.0,NP
3,34,1,0,0,1.0,NP
3,34,1,0,1,1.0,NP
3,34,1,1,0,1.0,NP
3,34,1,1,1,1.0,NP
3,35,0,0,0,1.0,NP
3,35,0,0,1,1.0,NP
3,35,0,1,0,1.0,NP
3,35,0,1,1,1.0,NP
3,35,1,0,0,1.0,NP
3,35,1,0,1,1.0,NP
3,35,1,1,0,1.0,NP
3,35,1,1,1,1.0,NP
3,36,0,0,0,1.0,NP
3,36,0,0,1,1.0,NP
3,36,0,1,0,1.0,NP
3,36,0,1,1,1.0,NP
3,36,1,0,0,1.0,NP
3,36,1,0,1,1.0,NP
3,36,1,1,0,1.0,NP
3,36,1,1,1,1.0,NP
3,37,0,0,0,1.0,NP
3,37,0,0,1,1.0,NP
3,37,0,1,0,1.0,NP
3,37,0,1,1,1.0,NP
3,37,1,0,0,1.0,NP
3,37,1,0,1,1.0,NP
3,37,1,1,0,1.0,NP
3,37,1,1,1,1.0,NP
3,38,0,0,0,1.0,NP
3,38,0,0,1,1.0,NP
3,38,0,1,0,1.0,NP
3,38,0,1,1,1.0,NP
3,38,1,0,0,1.0,NP
3,38,1,0,1,1.0,NP
3,38,1,1,0,1.0,NP
3,38,1,1,1,1.0,NP
3,39,0,0,0,1.0,NP
3,39,0,0,1,1.0,NP
3,39,0,1,0,1.0,NP
3,39,0,1,1,1.0,NP
3,39,1,0,0,1.0,NP
3,39,1,0,1,1.0,NP
3,39,1,1,0,1.0,NP
3,39,1,1,1,1.0,NP
3,40,0,0,0,1.0,NP
3,40,0,0,1,1.0,NP
3,40,0,1,0,1.0,NP
3,40,0,1,1,1.0,NP
3,40,1,0,0,1.0,NP
3,40,1,0,1,1.0,NP
3,40,1,1,0,1.0,NP
3,40,1,1,1,1.0,NP
3,41,0,0,0,1.0,NP
3,41,0,0,1,1.0,NP
3,41,0,1,0,1.0,NP
3,41,0,1,1,1.0,NP
3,41,1,0,0,1.0,NP
3,41,1,0,1,1.0,NP
3,41,1,1,0,1.0,NP
3,41,1,1,1,1.0,NP
3,42,0,0,0,1.0,NP
3,42,0,0,1,1.0,NP
3,42,0,1,0,1.0,NP
3,42,0,1,1,1.0,NP
3,42,1,0,0,1.0,NP
3,42,1,0,1,1.0,NP
3,42,1,1,0,1.0,NP
3,42,1,1,1,1.0,NP
3,43,0,0,0,1.0,NP
3,43,0,0,1,1.0,NP
3,43,0,1,0,1.0,NP
3,43,0,1,1,1.0,NP
3,43,1,0,0,1.0,NP
3,43,1,0,1,1.0,NP
3,43,1,1,0,1.0,NP
3,43,1,1,1,1.0,NP
3,44,0,0,0,1.0,NP
3,44,0,0,1,1.0,NP
3,44,0,1,0,1.0,NP
3,44,0,1,1,1.0,NP
3,44,1,0,0,1.0,NP
3,44,1,0,1,1.0,NP
3,44,1,1,0,1.0,NP
3,44,1,1,1,1.0,NP
3,45,0,0,0,1.0,NP
3,45,0,0,1,1.0,NP
3,45,0,1,0,1.0,NP
3,45,0,1,1,1.0,NP
3,45,1,0,0,1.0,NP
3,45,1,0,1,1.0,NP
3,45,1,1,0,1.0,NP
3,45,1,1,1,1.0,NP
3,46,0,0,0,1.0,NP
3,46,0,0,1,1.0,NP
3,46,0,1,0,1.0,NP
3,46,0,1,1,1.0,NP
3,46,1,0,0,1.0,NP
3,46,1,0,1,1.0,NP
3,46,1,1,0,1.0,NP
3,46,1,1,1,1.0,NP
3,47,0,0,0,1.0,NP
3,47,0,0,1,1.0,NP
3,47,0,1,0,1.0,NP
3,47,0,1,1,1.0,NP
3,47,1,0,0,1.0,NP
3,47,1,0,1,1.0,NP
3,47,1,1,0,1.0,NP
3,47,1,1,1,1.0,NP
3,48,0,0,0,1.0,NP
3,48,0,0,1,1.0,NP
3,48,0,1,0,1.0,NP
3,48,0,1,1,1.0,NP
3,48,1,0,0,1.0,NP
3,48,1,0,1,1.0,NP
3,48,1,1,0,1.0,NP
3,48,1,1,1,1.0,NP
4,-48,0,0,0,0.0,NP
4,-48,0,0,1,0.0,NP
4,-48,0,1,0,0.0,NP
4,-48,0,1,1,0.0,NP
4,-48,1,0,0,0.0,NP
4,-48,1,0,1,0.0,NP
4,-48,1,1,0,0.0,NP
4,-48,1,1,1,0.0,NP
4,-47,0,0,0,0.0,NP
4,-47,0,0,1,0.0,NP
4,-47,0,1,0,0.0,NP
4,-47,0,1,1,0.0,NP
4,-47,1,0,0,0.0,NP
4,-47,1,0,1,0.0,NP
4,-47,1,1,0,0.0,NP
4,-47,1,1,1,0.0,NP
4,-46,0,0,0,0.0,NP
4,-46,0,0,1,0.0,NP
4,-46,0,1,0,0.0,NP
4,-46,0,1,1,0.0,NP
4,-46,1,0,0,0.0,NP
4,-46,1,0,1,0.0,NP
4,-46,1,1,0,0.0,NP
4,-46,1,1,1,0.0,NP
4,-45,0,0,0,0.0,NP
4,-45,0,0,1,0.0,NP
4,-45,0,1,0,0.0,NP
4,-45,0,1,1,0.0,NP
4,-45,1,0,0,0.0,NP
4,-45,1,0,1,0.0,NP
4,-45,1,1,0,0.0,NP
4,-45,1,1,1,0.0,NP
4,-44,0,0,0,0.0,NP
4,-44,0,0,1,0.0,NP
4,-44,0,1,0,0.0,NP
4,-44,0,1,1,0.0,NP
4,-44,1,0,0,0.0,NP
4,-44,1,0,1,0.0,NP
4,-44,1,1,0,0.0,NP
4,-44,1,1,1,0.0,NP
4,-43,0,0,0,0.0,NP
4,-43,0,0,1,0.0,NP
4,-43,0,1,0,0.0,NP
